date_d,date_depart,ship,port,country,produit,volume
1942-02-13,1941-12-13,713,Oran,ALGERIA,3055,10
1942-02-13,1941-12-13,713,Oran,ALGERIA,3937,1489
1917-09-24,1917-08-24,717,Porto,PORTUGAL,2179,1431
1917-09-24,1917-08-24,717,Porto,PORTUGAL,2583,85
1917-09-24,1917-08-24,717,Porto,PORTUGAL,2669,11
1917-09-24,1917-08-24,717,Porto,PORTUGAL,2329,704
1917-09-24,1917-08-24,717,Porto,PORTUGAL,4107,68
1917-09-24,1917-08-24,717,Porto,PORTUGAL,1609,17
1918-03-27,1918-02-27,717,Napoli,ITALIE,3840,185
1918-03-27,1918-02-27,717,Napoli,ITALIE,323,3222
1918-03-27,1918-02-27,717,Napoli,ITALIE,2522,228
1923-02-21,1923-01-21,720,Oran,ALGERIA,3737,5280
1923-02-21,1923-01-21,720,Oran,ALGERIA,1638,475
1923-02-21,1923-01-21,720,Oran,ALGERIA,1219,51
1923-02-21,1923-01-21,720,Oran,ALGERIA,3692,85
1923-02-21,1923-01-21,720,Oran,ALGERIA,3360,1
1923-02-21,1923-01-21,720,Oran,ALGERIA,3425,501
1923-03-21,1923-01-21,720,Alger,ALGERIA,3992,263
1923-03-21,1923-01-21,720,Alger,ALGERIA,2703,939
1931-09-03,1931-08-03,720,London,ENGLAND,4026,51
1931-09-03,1931-08-03,720,London,ENGLAND,1939,140
1931-09-03,1931-08-03,720,London,ENGLAND,1865,35
1931-09-03,1931-08-03,720,London,ENGLAND,1316,6
1931-09-03,1931-08-03,720,London,ENGLAND,2544,18
1931-10-03,1931-08-03,720,Alger,ALGERIA,1539,1
1931-10-03,1931-08-03,720,Alger,ALGERIA,77,501
1931-10-03,1931-08-03,720,Alger,ALGERIA,2711,2949
1931-10-03,1931-08-03,720,Alger,ALGERIA,3915,8899
1986-05-06,1986-04-06,720,marseille,FRANCE,3043,23
1986-06-06,1986-04-06,720,Alger,ALGERIA,3367,362
1986-06-06,1986-04-06,720,Alger,ALGERIA,2138,5561
1986-06-06,1986-04-06,720,Alger,ALGERIA,1518,435
1986-06-06,1986-04-06,720,Alger,ALGERIA,1594,81
1986-06-06,1986-04-06,720,Alger,ALGERIA,359,1
1986-06-06,1986-04-06,720,Alger,ALGERIA,382,3
1986-06-06,1986-04-06,720,Alger,ALGERIA,2458,77
2003-08-11,2003-07-11,725,Annaba,ALGERIA,1040,771
2003-08-11,2003-07-11,725,Annaba,ALGERIA,406,14
2003-08-11,2003-07-11,725,Annaba,ALGERIA,624,16
2003-09-11,2003-07-11,725,Annaba,ALGERIA,1293,11641
2003-09-11,2003-07-11,725,Annaba,ALGERIA,969,13
2003-09-11,2003-07-11,725,Annaba,ALGERIA,2844,317
2003-09-11,2003-07-11,725,Annaba,ALGERIA,2549,413
1914-08-01,1914-07-01,725,New York,UNITED STATE OF AMERICA,1216,2
1914-08-01,1914-07-01,725,New York,UNITED STATE OF AMERICA,118,3
1914-08-01,1914-07-01,725,New York,UNITED STATE OF AMERICA,1296,2901
1914-08-01,1914-07-01,725,New York,UNITED STATE OF AMERICA,3366,418
1914-08-01,1914-07-01,725,New York,UNITED STATE OF AMERICA,3018,31
1914-08-01,1914-07-01,725,New York,UNITED STATE OF AMERICA,2415,441
1914-08-01,1914-07-01,725,New York,UNITED STATE OF AMERICA,3109,2
1914-09-01,1914-07-01,725,Oran,ALGERIA,3690,1
1914-09-01,1914-07-01,725,Oran,ALGERIA,3906,3
1914-09-01,1914-07-01,725,Oran,ALGERIA,2816,35
1914-09-01,1914-07-01,725,Oran,ALGERIA,1309,381
1914-09-01,1914-07-01,725,Oran,ALGERIA,4026,114
1914-09-01,1914-07-01,725,Oran,ALGERIA,2105,199
1914-09-01,1914-07-01,725,Oran,ALGERIA,449,1298
2019-11-09,2019-10-09,725,London,ENGLAND,1245,736
2019-11-09,2019-10-09,725,London,ENGLAND,337,1
2019-11-09,2019-10-09,725,London,ENGLAND,340,22
2019-11-09,2019-10-09,725,London,ENGLAND,77,782
1955-05-02,1955-04-02,725,London,ENGLAND,910,29
1955-05-02,1955-04-02,725,London,ENGLAND,1569,229
1955-05-02,1955-04-02,725,London,ENGLAND,948,22
1955-05-02,1955-04-02,725,London,ENGLAND,1032,66
1955-05-02,1955-04-02,725,London,ENGLAND,749,2
1955-05-02,1955-04-02,725,London,ENGLAND,1310,28
1955-05-02,1955-04-02,725,London,ENGLAND,2713,45
1955-06-02,1955-04-02,725,marseille,FRANCE,1208,1818
1955-06-02,1955-04-02,725,marseille,FRANCE,4045,11
1955-06-02,1955-04-02,725,marseille,FRANCE,2745,1
1955-06-02,1955-04-02,725,marseille,FRANCE,429,456
1953-07-02,1953-06-02,725,marseille,FRANCE,3730,70
1953-07-02,1953-06-02,725,marseille,FRANCE,991,5439
1953-07-02,1953-06-02,725,marseille,FRANCE,3094,408
1953-07-02,1953-06-02,725,marseille,FRANCE,610,2
1953-07-02,1953-06-02,725,marseille,FRANCE,1819,3
1953-07-02,1953-06-02,725,marseille,FRANCE,2501,129
1953-07-02,1953-06-02,725,marseille,FRANCE,1631,41
1991-05-24,1991-04-24,725,London,ENGLAND,24,1
1991-05-24,1991-04-24,725,London,ENGLAND,1887,1745
1991-05-24,1991-04-24,725,London,ENGLAND,354,12240
1991-05-24,1991-04-24,725,London,ENGLAND,3003,1530
1991-05-24,1991-04-24,725,London,ENGLAND,12,66
1909-01-22,1908-12-22,729,marseille,FRANCE,3322,43
1909-01-22,1908-12-22,729,marseille,FRANCE,3433,634
1909-01-22,1908-12-22,729,marseille,FRANCE,625,2
1909-01-22,1908-12-22,729,marseille,FRANCE,3638,1
1909-01-22,1908-12-22,729,marseille,FRANCE,3411,29
1909-01-22,1908-12-22,729,marseille,FRANCE,2233,4889
1962-08-18,1962-07-18,729,Barcelona,ESPAGNE,1632,2888
1978-07-07,1978-06-07,730,New York,UNITED STATE OF AMERICA,1318,18
1978-08-07,1978-06-07,730,New York,UNITED STATE OF AMERICA,703,5
1978-08-07,1978-06-07,730,New York,UNITED STATE OF AMERICA,59,3128
1978-08-07,1978-06-07,730,New York,UNITED STATE OF AMERICA,140,2
1978-08-07,1978-06-07,730,New York,UNITED STATE OF AMERICA,1292,872
1978-08-07,1978-06-07,730,New York,UNITED STATE OF AMERICA,2499,246
1978-08-07,1978-06-07,730,New York,UNITED STATE OF AMERICA,3022,22
1957-01-28,1956-12-28,731,Rabat,MAROC,372,1
1957-01-28,1956-12-28,731,Rabat,MAROC,4006,1
1957-01-28,1956-12-28,731,Rabat,MAROC,1946,17
1957-01-28,1956-12-28,731,Rabat,MAROC,1651,3
1957-01-28,1956-12-28,731,Rabat,MAROC,692,1
1957-02-28,1956-12-28,731,la rochelle,FRANCE,3833,1
1962-01-24,1961-12-24,731,Porto,PORTUGAL,3686,2
1962-01-24,1961-12-24,731,Porto,PORTUGAL,3973,11
1962-01-24,1961-12-24,731,Porto,PORTUGAL,2302,1
1962-01-24,1961-12-24,731,Porto,PORTUGAL,3074,1
1980-06-12,1980-05-12,731,brest,FRANCE,3300,16
1980-06-12,1980-05-12,731,brest,FRANCE,2359,1
1980-06-12,1980-05-12,731,brest,FRANCE,586,1
1980-06-12,1980-05-12,731,brest,FRANCE,1878,1
1980-06-12,1980-05-12,731,brest,FRANCE,3624,2
1980-06-12,1980-05-12,731,brest,FRANCE,2638,1
1989-10-11,1989-09-11,743,Alger,ALGERIA,1550,119
1989-10-11,1989-09-11,743,Alger,ALGERIA,1901,57
1989-10-11,1989-09-11,743,Alger,ALGERIA,979,25
1920-03-18,1920-02-18,745,Oran,ALGERIA,312,1
1920-03-18,1920-02-18,745,Oran,ALGERIA,2151,3
1920-03-18,1920-02-18,745,Oran,ALGERIA,4003,67
1920-03-18,1920-02-18,745,Oran,ALGERIA,1521,1
1920-03-18,1920-02-18,745,Oran,ALGERIA,627,907
1920-03-18,1920-02-18,745,Oran,ALGERIA,2129,166
1920-03-18,1920-02-18,745,Oran,ALGERIA,3408,1
1920-03-18,1920-02-18,745,Oran,ALGERIA,678,3
1920-03-18,1920-02-18,745,Oran,ALGERIA,25,30
1919-04-05,1919-03-05,745,marseille,FRANCE,2423,5
1919-04-05,1919-03-05,745,marseille,FRANCE,3426,4
1919-04-05,1919-03-05,745,marseille,FRANCE,374,7
1919-05-05,1919-03-05,745,London,ENGLAND,640,8
1919-07-05,1919-03-05,745,Liverpool,ENGLAND,15,1
1919-07-05,1919-03-05,745,Liverpool,ENGLAND,603,1305
1919-07-05,1919-03-05,745,Liverpool,ENGLAND,3416,2723
1919-07-05,1919-03-05,745,Liverpool,ENGLAND,1633,6
1919-07-05,1919-03-05,745,Liverpool,ENGLAND,3667,2148
1919-07-05,1919-03-05,745,Liverpool,ENGLAND,2814,3
1919-07-05,1919-03-05,745,Liverpool,ENGLAND,730,4533
1919-07-05,1919-03-05,745,Liverpool,ENGLAND,12,1
1919-09-11,1919-08-11,745,Alger,ALGERIA,1509,46
1919-09-11,1919-08-11,745,Alger,ALGERIA,748,143
1919-09-11,1919-08-11,745,Alger,ALGERIA,3340,3427
1919-09-11,1919-08-11,745,Alger,ALGERIA,3928,2245
1919-09-11,1919-08-11,745,Alger,ALGERIA,613,1361
1919-09-11,1919-08-11,745,Alger,ALGERIA,352,12
1919-09-11,1919-08-11,745,Alger,ALGERIA,3636,3
1919-09-11,1919-08-11,745,Alger,ALGERIA,3683,5
1919-10-11,1919-08-11,745,Liverpool,ENGLAND,968,13
1919-10-11,1919-08-11,745,Liverpool,ENGLAND,943,3
1919-10-11,1919-08-11,745,Liverpool,ENGLAND,2166,39
1905-08-03,1905-07-03,746,Oran,ALGERIA,990,1655
1905-08-03,1905-07-03,746,Oran,ALGERIA,942,1353
1947-02-11,1947-01-11,746,Annaba,ALGERIA,4019,28
1947-02-11,1947-01-11,746,Annaba,ALGERIA,3665,53
1947-03-11,1947-01-11,746,London,ENGLAND,3421,2429
1970-12-14,1970-11-14,746,Alger,ALGERIA,1267,418
1970-12-14,1970-11-14,746,Alger,ALGERIA,1910,929
1970-12-14,1970-11-14,746,Alger,ALGERIA,2201,7
1970-12-14,1970-11-14,746,Alger,ALGERIA,3390,2215
1970-12-14,1970-11-14,746,Alger,ALGERIA,3930,282
1970-12-14,1970-11-14,746,Alger,ALGERIA,1935,290
2016-02-15,2016-01-15,751,Oran,ALGERIA,1301,2
2016-02-15,2016-01-15,751,Oran,ALGERIA,1924,6
2016-02-15,2016-01-15,751,Oran,ALGERIA,415,3
2016-04-15,2016-01-15,751,Alger,ALGERIA,2770,39
2016-04-15,2016-01-15,751,Alger,ALGERIA,700,5
2016-04-15,2016-01-15,751,Alger,ALGERIA,940,418
2016-05-15,2016-01-15,751,London,ENGLAND,3387,18
2016-05-15,2016-01-15,751,London,ENGLAND,368,6
2016-05-15,2016-01-15,751,London,ENGLAND,909,69
2016-05-15,2016-01-15,751,London,ENGLAND,2228,8
2016-05-15,2016-01-15,751,London,ENGLAND,62,8183
1919-08-14,1919-07-14,752,Barcelona,ESPAGNE,1900,3498
1919-08-14,1919-07-14,752,Barcelona,ESPAGNE,2245,93
1919-08-14,1919-07-14,752,Barcelona,ESPAGNE,1049,1
1919-09-14,1919-07-14,752,London,ENGLAND,2170,10
1919-09-14,1919-07-14,752,London,ENGLAND,113,1
1932-08-10,1932-07-10,752,London,ENGLAND,4019,12
1932-08-10,1932-07-10,752,London,ENGLAND,1345,625
1932-08-10,1932-07-10,752,London,ENGLAND,2471,1
1932-08-10,1932-07-10,752,London,ENGLAND,3096,1242
1932-08-10,1932-07-10,752,London,ENGLAND,678,1
1932-08-10,1932-07-10,752,London,ENGLAND,3025,1
1932-08-10,1932-07-10,752,London,ENGLAND,393,39
1970-07-24,1970-06-24,752,Napoli,ITALIE,3603,3
1970-07-24,1970-06-24,752,Napoli,ITALIE,3109,8
1970-07-24,1970-06-24,752,Napoli,ITALIE,660,2
1970-07-24,1970-06-24,752,Napoli,ITALIE,2753,161
1970-07-24,1970-06-24,752,Napoli,ITALIE,2164,149
1970-07-24,1970-06-24,752,Napoli,ITALIE,954,1
1970-08-24,1970-06-24,752,Napoli,ITALIE,2525,4310
1970-08-24,1970-06-24,752,Napoli,ITALIE,2451,9
1913-10-23,1913-09-23,755,Rabat,MAROC,108,2
1913-10-23,1913-09-23,755,Rabat,MAROC,41,1
1913-10-23,1913-09-23,755,Rabat,MAROC,2449,1
1913-10-23,1913-09-23,755,Rabat,MAROC,3109,5
1982-08-14,1982-07-14,758,Annaba,ALGERIA,2752,270
1982-08-14,1982-07-14,758,Annaba,ALGERIA,3913,19
1982-08-14,1982-07-14,758,Annaba,ALGERIA,3042,6100
1982-08-14,1982-07-14,758,Annaba,ALGERIA,342,8453
2005-05-01,2005-04-01,758,marseille,FRANCE,1026,114
1941-09-09,1941-08-09,759,Lisbonne,PORTUGAL,2428,38
1941-09-09,1941-08-09,759,Lisbonne,PORTUGAL,3428,53
1941-09-09,1941-08-09,759,Lisbonne,PORTUGAL,3678,6560
1941-09-09,1941-08-09,759,Lisbonne,PORTUGAL,356,2
1941-09-09,1941-08-09,759,Lisbonne,PORTUGAL,740,81
1941-10-09,1941-08-09,759,Tianjin  ,CHINA,3747,2
1941-10-09,1941-08-09,759,Tianjin  ,CHINA,1286,1080
1941-10-09,1941-08-09,759,Tianjin  ,CHINA,1024,1
1941-10-09,1941-08-09,759,Tianjin  ,CHINA,74,160
1941-10-09,1941-08-09,759,Tianjin  ,CHINA,1246,1
1941-10-09,1941-08-09,759,Tianjin  ,CHINA,3964,1
1941-10-09,1941-08-09,759,Tianjin  ,CHINA,2204,37
1941-10-09,1941-08-09,759,Tianjin  ,CHINA,3642,76
1941-11-09,1941-08-09,759,Liverpool,ENGLAND,2511,22
1908-01-04,1907-11-04,759,Porto,PORTUGAL,300,14
1908-01-04,1907-11-04,759,Porto,PORTUGAL,629,38
1979-07-19,1979-06-19,759,London,ENGLAND,2819,750
1979-07-19,1979-06-19,759,London,ENGLAND,3393,1
1979-07-19,1979-06-19,759,London,ENGLAND,618,1
1979-07-19,1979-06-19,759,London,ENGLAND,1011,116
1979-07-19,1979-06-19,759,London,ENGLAND,2224,2
1979-07-19,1979-06-19,759,London,ENGLAND,1034,2
1998-09-17,1998-08-17,759,marseille,FRANCE,2812,1
1998-09-17,1998-08-17,759,marseille,FRANCE,1609,6
1998-09-17,1998-08-17,759,marseille,FRANCE,56,44
1998-09-17,1998-08-17,759,marseille,FRANCE,1510,162
1998-10-17,1998-08-17,759,Elizabeth,SOUTH AFRICA,1866,30
1998-10-17,1998-08-17,759,Elizabeth,SOUTH AFRICA,953,38
1998-11-17,1998-08-17,759,Alger,ALGERIA,1906,775
1998-11-17,1998-08-17,759,Alger,ALGERIA,615,1
1998-11-17,1998-08-17,759,Alger,ALGERIA,100,3460
1998-11-17,1998-08-17,759,Alger,ALGERIA,3908,1079
1931-04-25,1931-03-25,760,Alger,ALGERIA,1309,2
1931-04-25,1931-03-25,760,Alger,ALGERIA,924,159
1931-04-25,1931-03-25,760,Alger,ALGERIA,3033,3
1931-04-25,1931-03-25,760,Alger,ALGERIA,916,5310
1931-04-25,1931-03-25,760,Alger,ALGERIA,3727,1090
1931-04-25,1931-03-25,760,Alger,ALGERIA,1613,51
1931-04-25,1931-03-25,760,Alger,ALGERIA,2159,65
1931-04-25,1931-03-25,760,Alger,ALGERIA,3423,155
1931-04-25,1931-03-25,760,Alger,ALGERIA,6,2079
1931-05-25,1931-03-25,760,New York,UNITED STATE OF AMERICA,606,593
1931-05-25,1931-03-25,760,New York,UNITED STATE OF AMERICA,2400,2
1931-05-25,1931-03-25,760,New York,UNITED STATE OF AMERICA,2215,149
2011-04-26,2011-03-26,761,New York,UNITED STATE OF AMERICA,3736,201
2011-05-26,2011-03-26,761,marseille,FRANCE,739,2
2011-05-26,2011-03-26,761,marseille,FRANCE,3913,3626
2011-06-26,2011-03-26,761,New York,UNITED STATE OF AMERICA,3983,2
2011-06-26,2011-03-26,761,New York,UNITED STATE OF AMERICA,1335,89
1956-07-06,1956-06-06,763,New York,UNITED STATE OF AMERICA,2200,643
1956-07-06,1956-06-06,763,New York,UNITED STATE OF AMERICA,3696,91
1956-07-06,1956-06-06,763,New York,UNITED STATE OF AMERICA,3111,36
1956-07-06,1956-06-06,763,New York,UNITED STATE OF AMERICA,3330,392
1956-07-06,1956-06-06,763,New York,UNITED STATE OF AMERICA,3113,15
1956-07-06,1956-06-06,763,New York,UNITED STATE OF AMERICA,1010,118
1956-08-06,1956-06-06,763,marseille,FRANCE,93,342
1956-08-06,1956-06-06,763,marseille,FRANCE,3425,58
1939-01-23,1938-12-23,763,marseille,FRANCE,2551,531
1939-01-23,1938-12-23,763,marseille,FRANCE,4193,4
1939-02-23,1938-12-23,763,London,ENGLAND,2639,256
1939-02-23,1938-12-23,763,London,ENGLAND,3153,379
1939-02-23,1938-12-23,763,London,ENGLAND,3179,6
1939-02-23,1938-12-23,763,London,ENGLAND,1655,52
1939-02-23,1938-12-23,763,London,ENGLAND,3018,8
1939-02-23,1938-12-23,763,London,ENGLAND,1299,579
1924-03-07,1924-02-07,764,Elizabeth,SOUTH AFRICA,2490,100
1924-04-07,1924-02-07,764,Oran,ALGERIA,975,9
2017-03-17,2017-02-17,764,Buenos Aires,ARGENTINA,2775,89
2017-03-17,2017-02-17,764,Buenos Aires,ARGENTINA,1641,13
2017-03-17,2017-02-17,764,Buenos Aires,ARGENTINA,723,27
2017-03-17,2017-02-17,764,Buenos Aires,ARGENTINA,684,3
2017-03-17,2017-02-17,764,Buenos Aires,ARGENTINA,1884,59
1923-11-26,1923-10-26,765,Los Angeles,UNITED STATE OF AMERICA,3761,228
1923-11-26,1923-10-26,765,Los Angeles,UNITED STATE OF AMERICA,1320,31
1923-11-26,1923-10-26,765,Los Angeles,UNITED STATE OF AMERICA,1032,2773
1923-11-26,1923-10-26,765,Los Angeles,UNITED STATE OF AMERICA,4033,1
1923-11-26,1923-10-26,765,Los Angeles,UNITED STATE OF AMERICA,3103,719
1923-11-26,1923-10-26,765,Los Angeles,UNITED STATE OF AMERICA,2994,319
1923-11-26,1923-10-26,765,Los Angeles,UNITED STATE OF AMERICA,2651,448
1923-11-26,1923-10-26,765,Los Angeles,UNITED STATE OF AMERICA,1209,5012
1956-12-22,1956-11-22,765,marseille,FRANCE,1020,1
1956-12-22,1956-11-22,765,marseille,FRANCE,3964,13859
1956-12-22,1956-11-22,765,marseille,FRANCE,4010,232
1956-12-22,1956-11-22,765,marseille,FRANCE,3428,1
2007-02-28,2007-01-28,767,Santa Maria,PEROU,3342,1
2007-02-28,2007-01-28,767,Santa Maria,PEROU,665,4
2007-02-28,2007-01-28,767,Santa Maria,PEROU,3712,3
2007-02-28,2007-01-28,767,Santa Maria,PEROU,2123,2
2007-02-28,2007-01-28,767,Santa Maria,PEROU,3137,7
2007-03-28,2007-01-28,767,Tianjin  ,CHINA,2462,1
2007-03-28,2007-01-28,767,Tianjin  ,CHINA,1041,42
2007-03-28,2007-01-28,767,Tianjin  ,CHINA,1206,8
1992-02-05,1992-01-05,771,marseille,FRANCE,2231,2351
1992-05-05,1992-01-05,771,New York,UNITED STATE OF AMERICA,2486,2112
1992-05-05,1992-01-05,771,New York,UNITED STATE OF AMERICA,1845,1
1992-05-05,1992-01-05,771,New York,UNITED STATE OF AMERICA,637,73
1992-05-05,1992-01-05,771,New York,UNITED STATE OF AMERICA,2164,18
1992-05-05,1992-01-05,771,New York,UNITED STATE OF AMERICA,2429,1930
1992-05-05,1992-01-05,771,New York,UNITED STATE OF AMERICA,1861,6
1992-05-05,1992-01-05,771,New York,UNITED STATE OF AMERICA,127,200
1992-05-05,1992-01-05,771,New York,UNITED STATE OF AMERICA,3608,51
1921-02-04,1921-01-04,775,Elizabeth,SOUTH AFRICA,1899,16
1921-02-04,1921-01-04,775,Elizabeth,SOUTH AFRICA,368,5
1921-02-04,1921-01-04,775,Elizabeth,SOUTH AFRICA,2430,1
1921-02-04,1921-01-04,775,Elizabeth,SOUTH AFRICA,1886,10
1921-02-04,1921-01-04,775,Elizabeth,SOUTH AFRICA,3424,1
1921-02-04,1921-01-04,775,Elizabeth,SOUTH AFRICA,140,3
1940-07-20,1940-06-20,784,Santa Maria,PEROU,360,13
1940-07-20,1940-06-20,784,Santa Maria,PEROU,2187,3
1940-07-20,1940-06-20,784,Santa Maria,PEROU,2822,6
1940-07-20,1940-06-20,784,Santa Maria,PEROU,2222,1
1940-08-20,1940-06-20,784,Los Angeles,UNITED STATE OF AMERICA,2526,51
1940-08-20,1940-06-20,784,Los Angeles,UNITED STATE OF AMERICA,1937,6
1974-05-03,1974-04-03,786,Oran,ALGERIA,718,614
1974-05-03,1974-04-03,786,Oran,ALGERIA,24,7040
1974-05-03,1974-04-03,786,Oran,ALGERIA,2613,1757
1974-05-03,1974-04-03,786,Oran,ALGERIA,3060,163
1970-12-22,1970-11-22,790,Porto,PORTUGAL,134,1
1970-12-22,1970-11-22,790,Porto,PORTUGAL,3049,805
1970-12-22,1970-11-22,790,Porto,PORTUGAL,1563,325
1970-12-22,1970-11-22,790,Porto,PORTUGAL,130,20
1970-12-22,1970-11-22,790,Porto,PORTUGAL,3380,143
1970-12-22,1970-11-22,790,Porto,PORTUGAL,2790,217
1970-12-22,1970-11-22,790,Porto,PORTUGAL,1644,223
1970-12-22,1970-11-22,790,Porto,PORTUGAL,3147,27
1970-12-22,1970-11-22,790,Porto,PORTUGAL,2780,5
1959-08-07,1959-07-07,792,Napoli,ITALIE,1146,1
1959-09-07,1959-07-07,792,Liverpool,ENGLAND,1205,5
1959-09-07,1959-07-07,792,Liverpool,ENGLAND,1121,5
1959-09-07,1959-07-07,792,Liverpool,ENGLAND,127,25
1959-09-07,1959-07-07,792,Liverpool,ENGLAND,2279,1695
1959-09-07,1959-07-07,792,Liverpool,ENGLAND,2829,223
1959-09-07,1959-07-07,792,Liverpool,ENGLAND,666,2
1959-09-07,1959-07-07,792,Liverpool,ENGLAND,1138,6945
1959-09-07,1959-07-07,792,Liverpool,ENGLAND,2554,11
1959-09-07,1959-07-07,792,Liverpool,ENGLAND,1050,1
1959-09-07,1959-07-07,792,Liverpool,ENGLAND,1351,14
1903-05-08,1903-04-08,793,marseille,FRANCE,1505,17
1903-05-08,1903-04-08,793,marseille,FRANCE,1271,426
1903-05-08,1903-04-08,793,marseille,FRANCE,3007,16
1903-05-08,1903-04-08,793,marseille,FRANCE,326,7904
1985-12-04,1985-11-04,793,marseille,FRANCE,2824,28
1985-12-04,1985-11-04,793,marseille,FRANCE,4033,13743
1985-12-04,1985-11-04,793,marseille,FRANCE,710,4
1985-12-04,1985-11-04,793,marseille,FRANCE,1029,10
1985-12-04,1985-11-04,793,marseille,FRANCE,1631,83
1985-12-04,1985-11-04,793,marseille,FRANCE,3104,5
1985-12-04,1985-11-04,793,marseille,FRANCE,1564,1
1985-12-04,1985-11-04,793,marseille,FRANCE,1899,1
1985-12-04,1985-11-04,793,marseille,FRANCE,2791,43
1954-11-20,1954-10-20,798,marseille,FRANCE,1905,1
1954-11-20,1954-10-20,798,marseille,FRANCE,908,4
1954-11-20,1954-10-20,798,marseille,FRANCE,1279,4
1954-11-20,1954-10-20,798,marseille,FRANCE,104,92
1954-11-20,1954-10-20,798,marseille,FRANCE,3651,3
1954-11-20,1954-10-20,798,marseille,FRANCE,2438,2289
1954-12-20,1954-10-20,798,London,ENGLAND,1927,1027
1908-09-19,1908-07-19,798,marseille,FRANCE,3116,1573
1908-09-19,1908-07-19,798,marseille,FRANCE,3103,36
1908-09-19,1908-07-19,798,marseille,FRANCE,3328,74
1908-09-19,1908-07-19,798,marseille,FRANCE,736,315
1908-09-19,1908-07-19,798,marseille,FRANCE,132,92
2021-11-08,2021-10-08,803,Oran,ALGERIA,308,29
2021-11-08,2021-10-08,803,Oran,ALGERIA,2788,89
2021-11-08,2021-10-08,803,Oran,ALGERIA,3110,15
2021-11-08,2021-10-08,803,Oran,ALGERIA,3409,6794
2021-11-08,2021-10-08,803,Oran,ALGERIA,1822,417
2021-11-08,2021-10-08,803,Oran,ALGERIA,1566,2239
2021-11-08,2021-10-08,803,Oran,ALGERIA,2186,1
2021-11-08,2021-10-08,803,Oran,ALGERIA,2100,49
2021-12-08,2021-10-08,803,Oran,ALGERIA,3082,1
2021-12-08,2021-10-08,803,Oran,ALGERIA,1236,14
2021-12-08,2021-10-08,803,Oran,ALGERIA,55,43
1900-11-18,1900-10-18,824,Liverpool,ENGLAND,1560,423
1900-11-18,1900-10-18,824,Liverpool,ENGLAND,137,1
1900-11-18,1900-10-18,824,Liverpool,ENGLAND,1242,36
1900-11-18,1900-10-18,824,Liverpool,ENGLAND,2417,13
1900-11-18,1900-10-18,824,Liverpool,ENGLAND,1602,7
1900-12-18,1900-10-18,824,Alger,ALGERIA,1944,967
1900-12-18,1900-10-18,824,Alger,ALGERIA,2499,856
1900-12-18,1900-10-18,824,Alger,ALGERIA,143,4780
1900-12-18,1900-10-18,824,Alger,ALGERIA,3627,1
1900-12-18,1900-10-18,824,Alger,ALGERIA,405,2
1916-07-12,1916-06-12,828,Alger,ALGERIA,3035,1
1916-07-12,1916-06-12,828,Alger,ALGERIA,2845,1
1916-07-12,1916-06-12,828,Alger,ALGERIA,657,7
1916-07-12,1916-06-12,828,Alger,ALGERIA,1223,9
1916-07-12,1916-06-12,828,Alger,ALGERIA,915,1605
1916-07-12,1916-06-12,828,Alger,ALGERIA,674,9
1916-07-12,1916-06-12,828,Alger,ALGERIA,427,5739
1944-03-04,1944-02-04,828,Alger,ALGERIA,4045,3669
1944-03-04,1944-02-04,828,Alger,ALGERIA,2031,4
1944-03-04,1944-02-04,828,Alger,ALGERIA,2802,24
1944-03-04,1944-02-04,828,Alger,ALGERIA,113,69
1944-03-04,1944-02-04,828,Alger,ALGERIA,2917,100
1934-11-01,1934-10-01,828,London,ENGLAND,2150,1457
1934-11-01,1934-10-01,828,London,ENGLAND,776,2455
1973-08-14,1973-07-14,828,New York,UNITED STATE OF AMERICA,2307,111
1973-08-14,1973-07-14,828,New York,UNITED STATE OF AMERICA,1700,1
1973-08-14,1973-07-14,828,New York,UNITED STATE OF AMERICA,1750,2548
1973-08-14,1973-07-14,828,New York,UNITED STATE OF AMERICA,2059,171
1973-08-14,1973-07-14,828,New York,UNITED STATE OF AMERICA,478,113
1973-08-14,1973-07-14,828,New York,UNITED STATE OF AMERICA,2328,12
1973-08-14,1973-07-14,828,New York,UNITED STATE OF AMERICA,2640,13144
2003-12-08,2003-10-08,828,Los Angeles,UNITED STATE OF AMERICA,487,381
2003-12-08,2003-10-08,828,Los Angeles,UNITED STATE OF AMERICA,641,1833
2003-12-08,2003-10-08,828,Los Angeles,UNITED STATE OF AMERICA,1662,3469
2004-01-08,2003-10-08,828,Annaba,ALGERIA,447,107
2004-01-08,2003-10-08,828,Annaba,ALGERIA,1646,204
1978-12-24,1978-11-24,834,London,ENGLAND,3414,361
1978-12-24,1978-11-24,834,London,ENGLAND,2382,427
1978-12-24,1978-11-24,834,London,ENGLAND,1642,1029
1978-12-24,1978-11-24,834,London,ENGLAND,2657,1164
1978-12-24,1978-11-24,834,London,ENGLAND,1026,2
1979-01-24,1978-11-24,834,marseille,FRANCE,4116,144
1979-01-24,1978-11-24,834,marseille,FRANCE,384,1
1979-01-24,1978-11-24,834,marseille,FRANCE,4057,4417
1979-01-24,1978-11-24,834,marseille,FRANCE,2738,324
1979-01-24,1978-11-24,834,marseille,FRANCE,3350,7
1979-01-24,1978-11-24,834,marseille,FRANCE,2684,20
1989-01-25,1988-12-25,835,Los Angeles,UNITED STATE OF AMERICA,1632,187
1989-01-25,1988-12-25,835,Los Angeles,UNITED STATE OF AMERICA,1519,1
