date_d,date_depart,ship,port,country,produit,volume
1970-07-24,1970-06-24,752,Napoli,ITALIE,3109,
1970-07-24,1970-06-24,752,Napoli,ITALIE,3603,27
1970-07-24,1970-06-24,752,Napoli,ITALIE,2164,292
1970-07-24,1970-06-24,752,Napoli,ITALIE,660,
1970-07-24,1970-06-24,752,Napoli,ITALIE,954,3
1970-07-24,1970-06-24,752,Napoli,ITALIE,914,2
1970-08-24,1970-06-24,752,Napoli,ITALIE,2451,
1970-08-24,1970-06-24,752,Napoli,ITALIE,2525,3129
1970-08-24,1970-06-24,752,Napoli,ITALIE,1913,1091
1970-08-24,1970-06-24,752,Napoli,ITALIE,29,79
1970-08-24,1970-06-24,752,Napoli,ITALIE,2536,8
1970-08-24,1970-06-24,752,Napoli,ITALIE,2831,4
1970-08-24,1970-06-24,752,Napoli,ITALIE,2213,7
1970-08-24,1970-06-24,752,Napoli,ITALIE,1329,1
1932-09-23,1932-08-23,754,Liverpool,ENGLAND,578,783
1932-09-23,1932-08-23,754,Liverpool,ENGLAND,837,48
1932-09-23,1932-08-23,754,Liverpool,ENGLAND,2123,20
1932-09-23,1932-08-23,754,Liverpool,ENGLAND,2438,2
1932-09-23,1932-08-23,754,Liverpool,ENGLAND,2136,3
1913-10-23,1913-09-23,755,Rabat,MAROC,41,1
1913-10-23,1913-09-23,755,Rabat,MAROC,2449,6
1913-10-23,1913-09-23,755,Rabat,MAROC,108,1
1913-10-23,1913-09-23,755,Rabat,MAROC,3109,1
1982-08-14,1982-07-14,758,Annaba,ALGERIA,2752,9280
1982-08-14,1982-07-14,758,Annaba,ALGERIA,3913,1907
1982-08-14,1982-07-14,758,Annaba,ALGERIA,3042,1991
1982-08-14,1982-07-14,758,Annaba,ALGERIA,342,1167
2005-05-01,2005-04-01,758,marseille,FRANCE,1026,47
2005-05-01,2005-04-01,758,marseille,FRANCE,1935,20
2005-05-01,2005-04-01,758,marseille,FRANCE,3384,14
1941-09-09,1941-08-09,759,Lisbonne,PORTUGAL,3428,1888
1941-09-09,1941-08-09,759,Lisbonne,PORTUGAL,356,1829
1941-09-09,1941-08-09,759,Lisbonne,PORTUGAL,740,793
1941-09-09,1941-08-09,759,Lisbonne,PORTUGAL,2428,1578
1941-09-09,1941-08-09,759,Lisbonne,PORTUGAL,3678,
1941-09-09,1941-08-09,759,Lisbonne,PORTUGAL,1576,182
1941-10-09,1941-08-09,759,Tianjin  ,CHINA,1024,280
1941-10-09,1941-08-09,759,Tianjin  ,CHINA,3747,1364
1941-10-09,1941-08-09,759,Tianjin  ,CHINA,1286,
1941-10-09,1941-08-09,759,Tianjin  ,CHINA,74,99
1941-10-09,1941-08-09,759,Tianjin  ,CHINA,2204,8
1941-10-09,1941-08-09,759,Tianjin  ,CHINA,3642,37
1941-10-09,1941-08-09,759,Tianjin  ,CHINA,3964,23
1941-10-09,1941-08-09,759,Tianjin  ,CHINA,1246,5
1941-10-09,1941-08-09,759,Tianjin  ,CHINA,2118,2
1941-10-09,1941-08-09,759,Tianjin  ,CHINA,1844,4
1941-11-09,1941-08-09,759,Liverpool,ENGLAND,2511,3
1908-01-04,1907-11-04,759,Porto,PORTUGAL,300,50
1908-01-04,1907-11-04,759,Porto,PORTUGAL,629,
1908-01-04,1907-11-04,759,Porto,PORTUGAL,1890,2
1979-07-19,1979-06-19,759,London,ENGLAND,3393,513
1979-07-19,1979-06-19,759,London,ENGLAND,2819,294
1979-07-19,1979-06-19,759,London,ENGLAND,618,46
1979-07-19,1979-06-19,759,London,ENGLAND,1034,7
1979-07-19,1979-06-19,759,London,ENGLAND,2224,
1979-07-19,1979-06-19,759,London,ENGLAND,1011,2
1979-07-19,1979-06-19,759,London,ENGLAND,636,8
1979-07-19,1979-06-19,759,London,ENGLAND,1267,1
1979-07-19,1979-06-19,759,London,ENGLAND,2798,1
1998-09-17,1998-08-17,759,marseille,FRANCE,56,114
1998-09-17,1998-08-17,759,marseille,FRANCE,1609,26
1998-09-17,1998-08-17,759,marseille,FRANCE,2812,23
1998-09-17,1998-08-17,759,marseille,FRANCE,1510,20
1998-09-17,1998-08-17,759,marseille,FRANCE,3312,24
1998-09-17,1998-08-17,759,marseille,FRANCE,1272,1
1998-09-17,1998-08-17,759,marseille,FRANCE,2416,5
1998-10-17,1998-08-17,759,Elizabeth,SOUTH AFRICA,953,58
1998-10-17,1998-08-17,759,Elizabeth,SOUTH AFRICA,1866,6
1998-10-17,1998-08-17,759,Elizabeth,SOUTH AFRICA,996,1
1998-10-17,1998-08-17,759,Elizabeth,SOUTH AFRICA,2188,2
1998-10-17,1998-08-17,759,Elizabeth,SOUTH AFRICA,1265,1
1998-11-17,1998-08-17,759,Alger,ALGERIA,1906,4236
1998-11-17,1998-08-17,759,Alger,ALGERIA,100,
1998-11-17,1998-08-17,759,Alger,ALGERIA,3908,762
1998-11-17,1998-08-17,759,Alger,ALGERIA,615,
1998-11-17,1998-08-17,759,Alger,ALGERIA,35,281
1998-11-17,1998-08-17,759,Alger,ALGERIA,706,34
1998-11-17,1998-08-17,759,Alger,ALGERIA,3102,2
1931-04-25,1931-03-25,760,Alger,ALGERIA,6,562
1931-04-25,1931-03-25,760,Alger,ALGERIA,1613,7686
1931-04-25,1931-03-25,760,Alger,ALGERIA,3727,314
1931-04-25,1931-03-25,760,Alger,ALGERIA,2159,195
1931-04-25,1931-03-25,760,Alger,ALGERIA,916,12
1931-04-25,1931-03-25,760,Alger,ALGERIA,3033,86
1931-04-25,1931-03-25,760,Alger,ALGERIA,924,43
1931-04-25,1931-03-25,760,Alger,ALGERIA,1309,1
1931-04-25,1931-03-25,760,Alger,ALGERIA,3423,14
1931-04-25,1931-03-25,760,Alger,ALGERIA,2166,1
1931-05-25,1931-03-25,760,New York,UNITED STATE OF AMERICA,2400,150
1931-05-25,1931-03-25,760,New York,UNITED STATE OF AMERICA,606,151
1931-05-25,1931-03-25,760,New York,UNITED STATE OF AMERICA,2215,383
1931-05-25,1931-03-25,760,New York,UNITED STATE OF AMERICA,620,46
1931-05-25,1931-03-25,760,New York,UNITED STATE OF AMERICA,1588,14
2011-04-26,2011-03-26,761,New York,UNITED STATE OF AMERICA,3736,111
2011-04-26,2011-03-26,761,New York,UNITED STATE OF AMERICA,2101,54
2011-04-26,2011-03-26,761,New York,UNITED STATE OF AMERICA,2172,29
2011-04-26,2011-03-26,761,New York,UNITED STATE OF AMERICA,3148,3
2011-04-26,2011-03-26,761,New York,UNITED STATE OF AMERICA,2507,1
2011-04-26,2011-03-26,761,New York,UNITED STATE OF AMERICA,2137,1
2011-04-26,2011-03-26,761,New York,UNITED STATE OF AMERICA,3945,1
2011-04-26,2011-03-26,761,New York,UNITED STATE OF AMERICA,1513,1
2011-05-26,2011-03-26,761,marseille,FRANCE,3913,2101
2011-05-26,2011-03-26,761,marseille,FRANCE,739,666
2011-05-26,2011-03-26,761,marseille,FRANCE,3015,310
2011-05-26,2011-03-26,761,marseille,FRANCE,1838,156
2011-05-26,2011-03-26,761,marseille,FRANCE,920,345
2011-05-26,2011-03-26,761,marseille,FRANCE,932,8
2011-05-26,2011-03-26,761,marseille,FRANCE,708,16
2011-05-26,2011-03-26,761,marseille,FRANCE,135,24
2011-05-26,2011-03-26,761,marseille,FRANCE,2445,1
2011-05-26,2011-03-26,761,marseille,FRANCE,402,1
2011-06-26,2011-03-26,761,New York,UNITED STATE OF AMERICA,1335,43
2011-06-26,2011-03-26,761,New York,UNITED STATE OF AMERICA,3983,41
2011-06-26,2011-03-26,761,New York,UNITED STATE OF AMERICA,3393,4
2011-06-26,2011-03-26,761,New York,UNITED STATE OF AMERICA,1229,3
1956-07-06,1956-06-06,763,New York,UNITED STATE OF AMERICA,3330,70
1956-07-06,1956-06-06,763,New York,UNITED STATE OF AMERICA,3111,299
1956-07-06,1956-06-06,763,New York,UNITED STATE OF AMERICA,3113,261
1956-07-06,1956-06-06,763,New York,UNITED STATE OF AMERICA,3696,271
1956-07-06,1956-06-06,763,New York,UNITED STATE OF AMERICA,1010,209
1956-07-06,1956-06-06,763,New York,UNITED STATE OF AMERICA,2200,50
1956-07-06,1956-06-06,763,New York,UNITED STATE OF AMERICA,1532,11
1956-07-06,1956-06-06,763,New York,UNITED STATE OF AMERICA,3976,99
1956-07-06,1956-06-06,763,New York,UNITED STATE OF AMERICA,3981,18
1956-07-06,1956-06-06,763,New York,UNITED STATE OF AMERICA,337,2
1956-07-06,1956-06-06,763,New York,UNITED STATE OF AMERICA,2464,4
1956-07-06,1956-06-06,763,New York,UNITED STATE OF AMERICA,3109,1
1956-08-06,1956-06-06,763,marseille,FRANCE,3425,
1956-08-06,1956-06-06,763,marseille,FRANCE,93,
1956-08-06,1956-06-06,763,marseille,FRANCE,3905,327
1956-08-06,1956-06-06,763,marseille,FRANCE,374,67
1956-08-06,1956-06-06,763,marseille,FRANCE,2733,6
1939-01-23,1938-12-23,763,marseille,FRANCE,4193,
1939-01-23,1938-12-23,763,marseille,FRANCE,2551,352
1939-02-23,1938-12-23,763,London,ENGLAND,3018,683
1939-02-23,1938-12-23,763,London,ENGLAND,3179,610
1939-02-23,1938-12-23,763,London,ENGLAND,2639,141
1939-02-23,1938-12-23,763,London,ENGLAND,3153,33
1939-02-23,1938-12-23,763,London,ENGLAND,1299,1
1939-02-23,1938-12-23,763,London,ENGLAND,1655,1
1924-03-07,1924-02-07,764,Elizabeth,SOUTH AFRICA,2490,18
1924-03-07,1924-02-07,764,Elizabeth,SOUTH AFRICA,4039,23
1924-03-07,1924-02-07,764,Elizabeth,SOUTH AFRICA,1530,46
1924-04-07,1924-02-07,764,Oran,ALGERIA,975,9
1924-04-07,1924-02-07,764,Oran,ALGERIA,994,12
1924-04-07,1924-02-07,764,Oran,ALGERIA,3610,1
2017-03-17,2017-02-17,764,Buenos Aires,ARGENTINA,1641,29
2017-03-17,2017-02-17,764,Buenos Aires,ARGENTINA,684,
2017-03-17,2017-02-17,764,Buenos Aires,ARGENTINA,723,85
2017-03-17,2017-02-17,764,Buenos Aires,ARGENTINA,2775,54
2017-03-17,2017-02-17,764,Buenos Aires,ARGENTINA,1884,1
1923-11-26,1923-10-26,765,Los Angeles,UNITED STATE OF AMERICA,4033,8298
1923-11-26,1923-10-26,765,Los Angeles,UNITED STATE OF AMERICA,1320,675
1923-11-26,1923-10-26,765,Los Angeles,UNITED STATE OF AMERICA,1032,105
1923-11-26,1923-10-26,765,Los Angeles,UNITED STATE OF AMERICA,3761,
1923-11-26,1923-10-26,765,Los Angeles,UNITED STATE OF AMERICA,2994,218
1923-11-26,1923-10-26,765,Los Angeles,UNITED STATE OF AMERICA,1209,128
1923-11-26,1923-10-26,765,Los Angeles,UNITED STATE OF AMERICA,2651,58
1923-11-26,1923-10-26,765,Los Angeles,UNITED STATE OF AMERICA,3103,12
1923-11-26,1923-10-26,765,Los Angeles,UNITED STATE OF AMERICA,3224,5
1923-11-26,1923-10-26,765,Los Angeles,UNITED STATE OF AMERICA,1752,25
1923-11-26,1923-10-26,765,Los Angeles,UNITED STATE OF AMERICA,4024,6
1923-11-26,1923-10-26,765,Los Angeles,UNITED STATE OF AMERICA,1575,1
1956-12-22,1956-11-22,765,marseille,FRANCE,3964,2434
1956-12-22,1956-11-22,765,marseille,FRANCE,4010,
1956-12-22,1956-11-22,765,marseille,FRANCE,1020,5801
1956-12-22,1956-11-22,765,marseille,FRANCE,3428,5330
1956-12-22,1956-11-22,765,marseille,FRANCE,2436,500
1956-12-22,1956-11-22,765,marseille,FRANCE,361,8
1956-12-22,1956-11-22,765,marseille,FRANCE,43,19
1956-12-22,1956-11-22,765,marseille,FRANCE,647,1
2007-02-28,2007-01-28,767,Santa Maria,PEROU,3712,15
2007-02-28,2007-01-28,767,Santa Maria,PEROU,3137,
2007-02-28,2007-01-28,767,Santa Maria,PEROU,2123,1
2007-02-28,2007-01-28,767,Santa Maria,PEROU,3342,1
2007-03-28,2007-01-28,767,Tianjin  ,CHINA,1041,
2007-03-28,2007-01-28,767,Tianjin  ,CHINA,1206,42
2007-03-28,2007-01-28,767,Tianjin  ,CHINA,2462,9
1992-02-05,1992-01-05,771,marseille,FRANCE,2231,529
1992-02-05,1992-01-05,771,marseille,FRANCE,2221,130
1992-02-05,1992-01-05,771,marseille,FRANCE,1028,496
1992-02-05,1992-01-05,771,marseille,FRANCE,133,617
1992-02-05,1992-01-05,771,marseille,FRANCE,3907,373
1992-02-05,1992-01-05,771,marseille,FRANCE,2108,189
1992-02-05,1992-01-05,771,marseille,FRANCE,2745,15
1992-03-05,1992-01-05,771,Liverpool,ENGLAND,1833,1
1992-03-05,1992-01-05,771,Liverpool,ENGLAND,3056,1
1992-05-05,1992-01-05,771,New York,UNITED STATE OF AMERICA,1861,3862
1992-05-05,1992-01-05,771,New York,UNITED STATE OF AMERICA,2429,521
1992-05-05,1992-01-05,771,New York,UNITED STATE OF AMERICA,2164,1
1992-05-05,1992-01-05,771,New York,UNITED STATE OF AMERICA,1845,2
1992-05-05,1992-01-05,771,New York,UNITED STATE OF AMERICA,2486,2
1992-05-05,1992-01-05,771,New York,UNITED STATE OF AMERICA,3608,2
1992-05-05,1992-01-05,771,New York,UNITED STATE OF AMERICA,637,1
1921-02-04,1921-01-04,775,Elizabeth,SOUTH AFRICA,3424,32
1921-02-04,1921-01-04,775,Elizabeth,SOUTH AFRICA,2430,1
1921-02-04,1921-01-04,775,Elizabeth,SOUTH AFRICA,1899,2
1921-02-04,1921-01-04,775,Elizabeth,SOUTH AFRICA,140,1
1940-07-20,1940-06-20,784,Santa Maria,PEROU,360,
1940-07-20,1940-06-20,784,Santa Maria,PEROU,2187,22
1940-07-20,1940-06-20,784,Santa Maria,PEROU,2222,1
1940-08-20,1940-06-20,784,Los Angeles,UNITED STATE OF AMERICA,1937,14
1940-08-20,1940-06-20,784,Los Angeles,UNITED STATE OF AMERICA,2526,32
1940-09-20,1940-06-20,784,Lisbonne,PORTUGAL,1266,6
1940-09-20,1940-06-20,784,Lisbonne,PORTUGAL,2759,3
1940-09-20,1940-06-20,784,Lisbonne,PORTUGAL,919,2
1974-05-03,1974-04-03,786,Oran,ALGERIA,24,4774
1974-05-03,1974-04-03,786,Oran,ALGERIA,3060,1994
1974-05-03,1974-04-03,786,Oran,ALGERIA,2613,1544
1974-05-03,1974-04-03,786,Oran,ALGERIA,718,
1974-05-03,1974-04-03,786,Oran,ALGERIA,479,854
1974-05-03,1974-04-03,786,Oran,ALGERIA,132,342
1974-05-03,1974-04-03,786,Oran,ALGERIA,261,160
1974-05-03,1974-04-03,786,Oran,ALGERIA,1837,47
1974-05-03,1974-04-03,786,Oran,ALGERIA,2568,4
1974-06-03,1974-04-03,786,Oran,ALGERIA,1538,14
1970-12-22,1970-11-22,790,Porto,PORTUGAL,130,530
1970-12-22,1970-11-22,790,Porto,PORTUGAL,134,583
1970-12-22,1970-11-22,790,Porto,PORTUGAL,2790,401
1970-12-22,1970-11-22,790,Porto,PORTUGAL,3049,50
1970-12-22,1970-11-22,790,Porto,PORTUGAL,3147,42
1970-12-22,1970-11-22,790,Porto,PORTUGAL,1644,161
1970-12-22,1970-11-22,790,Porto,PORTUGAL,3380,20
1970-12-22,1970-11-22,790,Porto,PORTUGAL,1563,5
1970-12-22,1970-11-22,790,Porto,PORTUGAL,2780,5
1970-12-22,1970-11-22,790,Porto,PORTUGAL,2115,1
1959-08-07,1959-07-07,792,Napoli,ITALIE,1146,1
1959-09-07,1959-07-07,792,Liverpool,ENGLAND,1121,
1959-09-07,1959-07-07,792,Liverpool,ENGLAND,1050,6
1959-09-07,1959-07-07,792,Liverpool,ENGLAND,2279,
1959-09-07,1959-07-07,792,Liverpool,ENGLAND,1351,3928
1959-09-07,1959-07-07,792,Liverpool,ENGLAND,2829,566
1959-09-07,1959-07-07,792,Liverpool,ENGLAND,1138,1251
1959-09-07,1959-07-07,792,Liverpool,ENGLAND,2554,642
1959-09-07,1959-07-07,792,Liverpool,ENGLAND,1205,
1959-09-07,1959-07-07,792,Liverpool,ENGLAND,666,1312
1959-09-07,1959-07-07,792,Liverpool,ENGLAND,127,
1959-09-07,1959-07-07,792,Liverpool,ENGLAND,4053,377
1959-09-07,1959-07-07,792,Liverpool,ENGLAND,2869,526
1959-09-07,1959-07-07,792,Liverpool,ENGLAND,535,85
1959-09-07,1959-07-07,792,Liverpool,ENGLAND,508,150
1959-09-07,1959-07-07,792,Liverpool,ENGLAND,3490,54
1903-05-08,1903-04-08,793,marseille,FRANCE,3007,
1903-05-08,1903-04-08,793,marseille,FRANCE,1505,5240
1903-05-08,1903-04-08,793,marseille,FRANCE,326,166
1903-05-08,1903-04-08,793,marseille,FRANCE,1271,
1903-05-08,1903-04-08,793,marseille,FRANCE,90,2431
1903-05-08,1903-04-08,793,marseille,FRANCE,3321,205
1903-05-08,1903-04-08,793,marseille,FRANCE,1923,286
1903-05-08,1903-04-08,793,marseille,FRANCE,1248,24
1903-05-08,1903-04-08,793,marseille,FRANCE,1234,11
1985-12-04,1985-11-04,793,marseille,FRANCE,3104,7713
1985-12-04,1985-11-04,793,marseille,FRANCE,4033,4551
1985-12-04,1985-11-04,793,marseille,FRANCE,1029,1403
1985-12-04,1985-11-04,793,marseille,FRANCE,710,52
1985-12-04,1985-11-04,793,marseille,FRANCE,2791,
1985-12-04,1985-11-04,793,marseille,FRANCE,2824,101
1985-12-04,1985-11-04,793,marseille,FRANCE,1899,38
1985-12-04,1985-11-04,793,marseille,FRANCE,1564,
1985-12-04,1985-11-04,793,marseille,FRANCE,1631,57
1985-12-04,1985-11-04,793,marseille,FRANCE,1540,1
1985-12-04,1985-11-04,793,marseille,FRANCE,121,2
1954-11-20,1954-10-20,798,marseille,FRANCE,3651,1174
1954-11-20,1954-10-20,798,marseille,FRANCE,2438,392
1954-11-20,1954-10-20,798,marseille,FRANCE,104,33
1954-11-20,1954-10-20,798,marseille,FRANCE,908,201
1954-11-20,1954-10-20,798,marseille,FRANCE,1905,389
1954-11-20,1954-10-20,798,marseille,FRANCE,1279,166
1954-11-20,1954-10-20,798,marseille,FRANCE,2156,15
1954-12-20,1954-10-20,798,London,ENGLAND,1927,46
1954-12-20,1954-10-20,798,London,ENGLAND,3936,986
1954-12-20,1954-10-20,798,London,ENGLAND,2519,11
1954-12-20,1954-10-20,798,London,ENGLAND,2847,2
1954-12-20,1954-10-20,798,London,ENGLAND,65,4
1954-12-20,1954-10-20,798,London,ENGLAND,3659,1
1908-09-19,1908-07-19,798,marseille,FRANCE,3328,714
1908-09-19,1908-07-19,798,marseille,FRANCE,736,439
1908-09-19,1908-07-19,798,marseille,FRANCE,132,570
1908-09-19,1908-07-19,798,marseille,FRANCE,3116,
1908-09-19,1908-07-19,798,marseille,FRANCE,3103,
1908-09-19,1908-07-19,798,marseille,FRANCE,1337,278
1908-09-19,1908-07-19,798,marseille,FRANCE,2834,6
1908-09-19,1908-07-19,798,marseille,FRANCE,1947,80
1908-09-19,1908-07-19,798,marseille,FRANCE,614,1
1908-09-19,1908-07-19,798,marseille,FRANCE,2517,1
1908-09-19,1908-07-19,798,marseille,FRANCE,108,1
2021-11-08,2021-10-08,803,Oran,ALGERIA,2788,1119
2021-11-08,2021-10-08,803,Oran,ALGERIA,3110,2569
2021-11-08,2021-10-08,803,Oran,ALGERIA,1566,1508
2021-11-08,2021-10-08,803,Oran,ALGERIA,2186,
2021-11-08,2021-10-08,803,Oran,ALGERIA,3409,
2021-11-08,2021-10-08,803,Oran,ALGERIA,308,2460
2021-11-08,2021-10-08,803,Oran,ALGERIA,2100,1181
2021-11-08,2021-10-08,803,Oran,ALGERIA,1822,690
2021-11-08,2021-10-08,803,Oran,ALGERIA,974,18
2021-11-08,2021-10-08,803,Oran,ALGERIA,2458,51
2021-11-08,2021-10-08,803,Oran,ALGERIA,1568,7
2021-12-08,2021-10-08,803,Oran,ALGERIA,3082,
2021-12-08,2021-10-08,803,Oran,ALGERIA,1236,
2021-12-08,2021-10-08,803,Oran,ALGERIA,55,29
2021-12-08,2021-10-08,803,Oran,ALGERIA,1880,26
2022-01-08,2021-10-08,803,Barcelona,ESPAGNE,3437,32
2022-01-08,2021-10-08,803,Barcelona,ESPAGNE,323,1
1900-11-18,1900-10-18,824,Liverpool,ENGLAND,1602,10
1900-11-18,1900-10-18,824,Liverpool,ENGLAND,137,
1900-11-18,1900-10-18,824,Liverpool,ENGLAND,2417,89
1900-11-18,1900-10-18,824,Liverpool,ENGLAND,1560,241
1900-11-18,1900-10-18,824,Liverpool,ENGLAND,1242,2
1900-12-18,1900-10-18,824,Alger,ALGERIA,2499,2834
1900-12-18,1900-10-18,824,Alger,ALGERIA,3627,
1900-12-18,1900-10-18,824,Alger,ALGERIA,143,1558
1900-12-18,1900-10-18,824,Alger,ALGERIA,405,2047
1900-12-18,1900-10-18,824,Alger,ALGERIA,1944,301
1900-12-18,1900-10-18,824,Alger,ALGERIA,1344,3
1900-12-18,1900-10-18,824,Alger,ALGERIA,2141,1
1916-07-12,1916-06-12,828,Alger,ALGERIA,674,6083
1916-07-12,1916-06-12,828,Alger,ALGERIA,1223,223
1916-07-12,1916-06-12,828,Alger,ALGERIA,427,845
1916-07-12,1916-06-12,828,Alger,ALGERIA,657,92
1916-07-12,1916-06-12,828,Alger,ALGERIA,915,49
1916-07-12,1916-06-12,828,Alger,ALGERIA,3035,
1916-07-12,1916-06-12,828,Alger,ALGERIA,2845,28
1916-07-12,1916-06-12,828,Alger,ALGERIA,2213,15
1916-07-12,1916-06-12,828,Alger,ALGERIA,442,21
1916-07-12,1916-06-12,828,Alger,ALGERIA,3980,8
1944-03-04,1944-02-04,828,Alger,ALGERIA,2917,3207
1944-03-04,1944-02-04,828,Alger,ALGERIA,4045,344
1944-03-04,1944-02-04,828,Alger,ALGERIA,2031,289
1944-03-04,1944-02-04,828,Alger,ALGERIA,113,
1944-03-04,1944-02-04,828,Alger,ALGERIA,2802,11
1944-03-04,1944-02-04,828,Alger,ALGERIA,2995,13
1944-03-04,1944-02-04,828,Alger,ALGERIA,2846,2
1934-11-01,1934-10-01,828,London,ENGLAND,776,1397
1934-11-01,1934-10-01,828,London,ENGLAND,2150,1196
1934-11-01,1934-10-01,828,London,ENGLAND,600,6156
1934-11-01,1934-10-01,828,London,ENGLAND,2398,384
1934-11-01,1934-10-01,828,London,ENGLAND,2864,27
1934-11-01,1934-10-01,828,London,ENGLAND,2532,232
1934-11-01,1934-10-01,828,London,ENGLAND,1077,721
1934-11-01,1934-10-01,828,London,ENGLAND,1428,253
1934-12-01,1934-10-01,828,marseille,FRANCE,877,75
1934-12-01,1934-10-01,828,marseille,FRANCE,3864,3
1935-01-01,1934-10-01,828,London,ENGLAND,661,1
1973-08-14,1973-07-14,828,New York,UNITED STATE OF AMERICA,2307,15444
1973-08-14,1973-07-14,828,New York,UNITED STATE OF AMERICA,1700,358
1973-08-14,1973-07-14,828,New York,UNITED STATE OF AMERICA,2059,230
1973-08-14,1973-07-14,828,New York,UNITED STATE OF AMERICA,2640,4
1973-08-14,1973-07-14,828,New York,UNITED STATE OF AMERICA,1750,14
1973-08-14,1973-07-14,828,New York,UNITED STATE OF AMERICA,2328,49
1973-08-14,1973-07-14,828,New York,UNITED STATE OF AMERICA,478,
1973-09-14,1973-07-14,828,Alger,ALGERIA,2290,2
2003-12-08,2003-10-08,828,Los Angeles,UNITED STATE OF AMERICA,641,2097
2003-12-08,2003-10-08,828,Los Angeles,UNITED STATE OF AMERICA,1662,1733
2003-12-08,2003-10-08,828,Los Angeles,UNITED STATE OF AMERICA,487,98
2003-12-08,2003-10-08,828,Los Angeles,UNITED STATE OF AMERICA,2031,39
2003-12-08,2003-10-08,828,Los Angeles,UNITED STATE OF AMERICA,1742,815
2003-12-08,2003-10-08,828,Los Angeles,UNITED STATE OF AMERICA,1733,381
2003-12-08,2003-10-08,828,Los Angeles,UNITED STATE OF AMERICA,1249,477
2004-01-08,2003-10-08,828,Annaba,ALGERIA,1646,29
2004-01-08,2003-10-08,828,Annaba,ALGERIA,447,
2004-01-08,2003-10-08,828,Annaba,ALGERIA,4133,62
2004-01-08,2003-10-08,828,Annaba,ALGERIA,3327,156
2004-01-08,2003-10-08,828,Annaba,ALGERIA,842,26
2004-01-08,2003-10-08,828,Annaba,ALGERIA,553,26
2004-01-08,2003-10-08,828,Annaba,ALGERIA,4122,18
2004-01-08,2003-10-08,828,Annaba,ALGERIA,4088,1
1978-12-24,1978-11-24,834,London,ENGLAND,2657,645
1978-12-24,1978-11-24,834,London,ENGLAND,1026,
1978-12-24,1978-11-24,834,London,ENGLAND,1642,273
1978-12-24,1978-11-24,834,London,ENGLAND,2382,270
1978-12-24,1978-11-24,834,London,ENGLAND,3414,80
1978-12-24,1978-11-24,834,London,ENGLAND,2414,632
1978-12-24,1978-11-24,834,London,ENGLAND,2264,204
1978-12-24,1978-11-24,834,London,ENGLAND,2024,469
1978-12-24,1978-11-24,834,London,ENGLAND,907,58
1978-12-24,1978-11-24,834,London,ENGLAND,4063,245
1978-12-24,1978-11-24,834,London,ENGLAND,3508,61
1978-12-24,1978-11-24,834,London,ENGLAND,2402,41
1978-12-24,1978-11-24,834,London,ENGLAND,3936,5
1979-01-24,1978-11-24,834,marseille,FRANCE,384,3495
1979-01-24,1978-11-24,834,marseille,FRANCE,2738,589
1979-01-24,1978-11-24,834,marseille,FRANCE,4116,662
1979-01-24,1978-11-24,834,marseille,FRANCE,3350,116
1979-01-24,1978-11-24,834,marseille,FRANCE,4057,44
1979-01-24,1978-11-24,834,marseille,FRANCE,2684,3
1979-01-24,1978-11-24,834,marseille,FRANCE,1015,3
1979-01-24,1978-11-24,834,marseille,FRANCE,242,1
1989-01-25,1988-12-25,835,Los Angeles,UNITED STATE OF AMERICA,1632,2973
1989-01-25,1988-12-25,835,Los Angeles,UNITED STATE OF AMERICA,2434,2394
1989-01-25,1988-12-25,835,Los Angeles,UNITED STATE OF AMERICA,356,2473
1989-01-25,1988-12-25,835,Los Angeles,UNITED STATE OF AMERICA,1641,2374
1989-01-25,1988-12-25,835,Los Angeles,UNITED STATE OF AMERICA,331,203
1989-01-25,1988-12-25,835,Los Angeles,UNITED STATE OF AMERICA,716,94
1989-01-25,1988-12-25,835,Los Angeles,UNITED STATE OF AMERICA,1519,
1989-01-25,1988-12-25,835,Los Angeles,UNITED STATE OF AMERICA,3064,57
1989-01-25,1988-12-25,835,Los Angeles,UNITED STATE OF AMERICA,1642,25
1989-02-25,1988-12-25,835,Oran,ALGERIA,434,2486
1989-02-25,1988-12-25,835,Oran,ALGERIA,3322,1408
1989-02-25,1988-12-25,835,Oran,ALGERIA,2428,488
1989-02-25,1988-12-25,835,Oran,ALGERIA,927,
1989-03-25,1988-12-25,835,London,ENGLAND,3038,43
1989-03-25,1988-12-25,835,London,ENGLAND,1566,221
1989-03-25,1988-12-25,835,London,ENGLAND,1202,98
1930-12-14,1930-11-14,835,New York,UNITED STATE OF AMERICA,1863,723
1930-12-14,1930-11-14,835,New York,UNITED STATE OF AMERICA,108,107
1930-12-14,1930-11-14,835,New York,UNITED STATE OF AMERICA,4044,134
1930-12-14,1930-11-14,835,New York,UNITED STATE OF AMERICA,4021,
1930-12-14,1930-11-14,835,New York,UNITED STATE OF AMERICA,3967,359
1930-12-14,1930-11-14,835,New York,UNITED STATE OF AMERICA,3919,12
1930-12-14,1930-11-14,835,New York,UNITED STATE OF AMERICA,1838,49
1930-12-14,1930-11-14,835,New York,UNITED STATE OF AMERICA,3443,12
1930-12-14,1930-11-14,835,New York,UNITED STATE OF AMERICA,4032,2
1930-12-14,1930-11-14,835,New York,UNITED STATE OF AMERICA,2505,11
1930-12-14,1930-11-14,835,New York,UNITED STATE OF AMERICA,1867,1
